desgs,epoch,M,omega,Omega,inc,ecc,a,H,q,Q,min_dist_bound_AU,V_bright_bound
136890,2023-02-25,272.79981,135.4704,24.89179,10.52491,0.2976571,3.0213257,15.01,2.1220066539825297,3.9206447460174694,1.1052523539825296,16.861040949657717
136897,2023-02-25,123.19273,120.11703,211.85599,38.87946,0.12475,1.3633349,18.57,1.1932588712249999,1.5334109287749997,0.17650457122499974,15.187453146445826
136900,2023-02-25,352.30613,239.22823,205.96442,10.98236,0.6365191,1.7476939,17.39,0.63525335169651,2.8601344483034903,0.0,-inf
136901,2023-02-25,250.1128,211.83712,105.49422,10.19355,0.2576959,2.3560116,16.29,1.74887707032756,2.9631461296724395,0.7321227703275599,16.826715990585154
136914,2023-02-25,258.68417,276.27172,221.36714,9.17212,0.2714388,3.1267748,14.4,2.2780468004177603,3.9755027995822396,1.2612925004177602,16.691892277346167
136922,2023-02-25,203.00219,95.94266,238.19336,5.16635,0.2530801,2.3715667,16.02,1.7713703624073298,2.97176303759267,0.7546160624073297,16.650177095904077
136923,2023-02-25,254.11178,287.35402,51.08038,6.62519,0.4412789,2.1351642,16.31,1.1929612905046203,3.07736710949538,0.1762069905046202,12.923247428034824
136926,2023-02-25,183.33366,91.14861,219.99516,7.82191,0.3432317,2.4132598,16.3,1.58495253630434,3.24156706369566,0.5681982363043399,16.07258071252393
136931,2023-02-25,292.01499,39.49027,294.39581,4.62848,0.2187877,2.3425589,16.0,1.83003582615447,2.85508197384553,0.8132815261544699,16.863502496091023
136932,2023-02-25,174.85674,10.25809,292.79092,6.13734,0.2767285,2.4377477,16.05,1.7631534356005503,3.11234196439945,0.7463991356005502,16.646306177551125
136934,2023-02-25,32.70217,124.76896,313.12516,18.58601,0.096972,1.9034162,16.47,1.7188381242535997,2.0879942757464,0.7020838242535996,16.878119725231905
136942,2023-02-25,108.48216,161.20841,243.87749,12.79448,0.2205362,2.4420201,15.59,1.9034662668223803,2.98057393317762,0.8867119668223802,16.726638771437354
136945,2023-02-25,116.57305,166.64408,244.07742,11.91436,0.2347801,2.4376484,15.62,1.86533706488316,3.00995973511684,0.8485827648831599,16.6172576334396
136993,2023-02-25,332.42381,48.05193,18.21414,24.48815,0.5956061,2.3082406,17.85,0.9334384183723399,3.68304278162766,0.0,-inf
136994,2023-02-25,190.77134,26.34129,24.08387,3.052,0.2445289,2.3884586,15.72,1.80441144584646,2.9725057541535396,0.7876571458464598,16.48336395339029
136996,2023-02-25,96.24952,97.13463,296.93113,3.50907,0.3243036,2.4687803,15.29,1.66814596110092,3.26941463889908,0.6513916611009198,15.470381214338317
137016,2023-02-25,302.85257,65.62906,351.21848,4.78117,0.3243122,2.5749995,16.36,1.7398957471560998,3.4101032528439004,0.7231414471560997,16.85873240290783
137019,2023-02-25,43.15448,246.99267,48.9066,5.33554,0.2223784,2.5424083,15.58,1.97703161009928,3.1077849899007197,0.9602773100992799,16.972051402110086
137022,2023-02-25,9.56755,40.85194,15.36716,21.84039,0.0292977,1.9205007,15.99,1.86423444664161,1.9767669533583903,0.84748014664161,16.98315030755562
137030,2023-02-25,315.29301,99.21596,23.98884,20.6484,0.0813689,1.9258646,16.08,1.76915911594906,2.08257008405094,0.75240481594906,16.701092306303774
137032,2023-02-25,76.94323,252.48292,358.43835,25.49516,0.7631143,1.5957798,16.66,0.37801741496886,2.81354218503114,0.0,-inf
137044,2023-02-25,349.22299,166.77665,335.01069,4.37936,0.4286289,2.2690058,16.81,1.29644433985238,3.24156726014762,0.27969003985237983,14.607154383976525
137045,2023-02-25,126.40314,100.56822,270.43129,1.11766,0.2279953,2.4626622,15.85,1.90118679291234,3.0241376070876598,0.8844324929123399,16.978447391571642
137050,2023-02-25,292.12515,212.21731,223.38122,11.86218,0.2645359,2.5787292,15.8,1.89656275022172,3.26089564977828,0.8798084502217198,16.911776726806117
137052,2023-02-25,189.03535,209.9125,64.27657,14.90719,0.8094656,1.2478573,17.06,0.23775974194111998,2.2579548580588797,0.0,-inf
137059,2023-02-25,128.48346,235.75472,166.98737,8.83712,0.2643147,2.4466249,15.99,1.7999459735439702,3.09330382645603,0.7831916735439701,16.735637656667677
137062,2023-02-25,194.48709,172.55657,45.62435,22.51672,0.3153671,1.2246308,16.77,0.83842253603332,1.6108390639666799,0.0,-inf
137063,2023-02-25,83.92931,350.63633,336.02449,15.10266,0.1424699,2.5199387,14.86,2.16092328540487,2.87895411459513,1.1441689854048698,16.825647603276934
137064,2023-02-25,331.6715,97.64773,36.10682,19.50386,0.1949841,1.3740844,18.84,1.1061597899419602,1.6420090100580402,0.08940548994196007,13.815910274106098
137069,2023-02-25,8.11498,331.32329,77.48434,9.52152,0.3576619,2.5335647,16.38,1.62740513562507,3.43972426437493,0.6106508356250699,16.366443189512037
137076,2023-02-25,307.09038,134.57709,271.57375,18.26393,0.2529554,2.6105854,14.78,1.95022372590884,3.2709470740911604,0.9334694259088399,16.080922668199598
137078,2023-02-25,23.99877,9.65069,324.44144,23.15729,0.638262,1.9381353,16.43,0.7010971871514,3.1751734128486,0.0,-inf
137084,2023-02-25,235.47877,358.30477,272.98807,26.55381,0.4964887,1.2121891,16.49,0.61035090958683,1.81402729041317,0.0,-inf
137092,2023-02-25,24.5363,80.45863,288.14257,9.93705,0.3066946,2.5444048,15.71,1.7640495876259203,3.32476001237408,0.7472952876259202,16.310015163385156
137095,2023-02-25,272.98551,288.81453,141.5263,5.61028,0.273195,2.6087816,15.31,1.8960755107879999,3.321487689212,0.8793212107879997,16.42001589133102
137099,2023-02-25,136.59249,194.84059,94.26906,28.79124,0.4626353,1.1001068,18.29,0.59115856054996,1.6090550394500402,0.0,-inf
137100,2023-02-25,59.36282,28.35312,331.04818,13.78117,0.2240408,2.53184,13.95,1.9646045409279997,3.099075459072,0.9478502409279996,15.30007434168687
137103,2023-02-25,262.21479,13.90273,33.39687,14.05107,0.2534575,2.6356065,15.11,1.96759226552625,3.3036207344737507,0.95083796552625,16.470208104171075
137105,2023-02-25,5.77206,313.31723,89.4907,5.27686,0.2252847,2.5417214,15.6,1.96911045691742,3.1143323430825802,0.9523561569174199,16.96534736160015
137108,2023-02-25,201.28491,268.32237,314.35701,39.92727,0.5621498,1.4585404,18.05,0.6386222058480799,2.27845859415192,0.0,-inf
137110,2023-02-25,302.99312,270.89026,117.76195,14.81954,0.208363,2.6271361,15.12,2.0797381407957,3.1745340592043,1.0629838407956997,16.842676595294037
137119,2023-02-25,212.23933,136.11034,10.09322,16.37487,0.2780823,2.6626281,14.94,1.92219835390737,3.4030578460926297,0.9054440539073698,16.14329911023696
137120,2023-02-25,47.15693,221.83082,339.59125,8.99132,0.5503274,1.8991208,18.3,0.85398258785008,2.94425901214992,0.0,-inf
137123,2023-02-25,332.33608,304.68116,112.29584,13.01857,0.2150776,2.5752778,14.97,2.02139323144272,3.1291623685572802,1.0046389314427198,16.508304054688526
137125,2023-02-25,313.72468,268.1982,321.92125,34.2337,0.1319148,1.4267973,18.8,1.23858161952996,1.6150129804700402,0.22182731952995982,15.994698311101008
137126,2023-02-25,30.66833,90.26478,157.06818,5.54751,0.6000122,1.7731264,18.13,0.70922892785792,2.83702387214208,0.0,-inf
137139,2023-02-25,10.55158,120.75491,322.99396,4.11093,0.2792109,2.5477291,16.09,1.83637536503281,3.2590828349671903,0.81962106503281,16.977872848620496
137144,2023-02-25,136.72414,308.4051,253.97893,10.97369,0.2250015,2.6869111,15.15,2.08235207213335,3.2914701278666505,1.06559777213335,16.880737316196324
137158,2023-02-25,312.32531,3.04646,37.09299,12.89749,0.6069937,1.179934,17.92,0.46372149558420006,1.8961465044158,0.0,-inf
137170,2023-02-25,171.46294,253.40497,155.85865,25.65799,0.4625045,0.8191649,14.67,0.44029744750795,1.19803235249205,0.0,-inf
137173,2023-02-25,74.53861,248.89363,29.62092,8.93017,0.2448956,2.2013799,16.78,1.66227164856156,2.74048815143844,0.64551734856156,16.93304958149759
137174,2023-02-25,263.8684,115.7045,51.66103,31.13923,0.2835378,2.6130849,15.67,1.8721765562407802,3.35399324375922,0.85542225624078,16.69263674046824
137175,2023-02-25,38.25407,328.3303,116.23375,16.43033,0.3412231,1.2615853,18.34,0.8311032530195699,1.69206734698043,0.0,-inf
137176,2023-02-25,61.89024,204.80917,124.2734,4.38514,0.2636746,2.1827145,16.31,1.6071881272983,2.7582408727016996,0.5904338272982999,16.196189733786387
137184,2023-02-25,218.77576,248.23894,50.20562,8.01407,0.5571877,2.960756,14.2,1.3110591740988,4.6104528259012,0.2943048740987999,12.132098742551582
137189,2023-02-25,230.30573,48.84612,101.00314,12.83099,0.2256597,2.6524973,14.93,2.05393555503119,3.2510590449688097,1.0371812550311899,16.572207360367813
137199,2023-02-25,235.61056,76.4955,104.89117,16.56667,0.2927004,1.457485,16.98,1.030878557506,1.8840914424939998,0.014124257505999882,7.795865665456194
137206,2023-02-25,42.47664,201.57148,102.15782,7.04934,0.2810581,2.2163258,16.75,1.59340948167102,2.83924211832898,0.5766551816710199,16.56621797983777
137208,2023-02-25,337.51571,200.08006,116.75323,7.77431,0.2864204,2.2611339,16.43,1.61349902390844,2.9087687760915597,0.5967447239084398,16.347786474564085
137214,2023-02-25,25.80664,201.98919,113.52534,9.48427,0.2373977,2.2285217,16.66,1.6994757740199098,2.75756762598009,0.6827214740199097,16.982792706404258
137216,2023-02-25,11.70034,87.02603,239.23577,7.6894,0.2187429,2.2314517,16.41,1.74333748393207,2.71956591606793,0.72658318393207,16.923334052239262
137230,2023-02-25,155.46384,75.3891,355.38672,22.39649,0.2972538,2.3397138,15.55,1.64422498203756,3.0352026179624403,0.62747068203756,15.617773405711281
137231,2023-02-25,277.11207,202.12902,179.29362,23.03498,0.2231381,2.2790167,16.36,1.77048124369373,2.78755215630627,0.75372694369373,16.986526853219647
137238,2023-02-25,197.72089,254.60708,185.20134,21.68713,0.3564014,2.2996811,15.72,1.48007153640646,3.11929066359354,0.46331723640645994,14.90080581945055
137239,2023-02-25,348.86557,313.19191,349.68793,24.85815,0.1646876,2.2749347,15.87,1.9002811641002804,2.6495882358997203,0.8835268641002803,16.995188112859676
137240,2023-02-25,184.31261,199.85912,204.89614,24.37089,0.2161309,2.3366008,15.61,1.83158916615528,2.8416124338447197,0.8148348661552798,16.479488349320846
137253,2023-02-25,4.93851,179.23146,86.33567,3.14899,0.2646634,2.2717088,16.32,1.67047062518208,2.8729469748179195,0.6537163251820799,16.51114086883027
137264,2023-02-25,353.17397,122.92095,259.01768,7.42745,0.2159186,2.2246851,16.13,1.74433420776714,2.70503599223286,0.7275799077671399,16.64755197589349
137270,2023-02-25,22.21014,78.89391,227.0568,2.28408,0.2054736,2.2446471,16.1,1.7834313796334398,2.70586282036656,0.7666770796334397,16.77934441862633
137288,2023-02-25,67.52771,26.06844,258.26141,5.03684,0.1919615,2.2292869,16.22,1.80134964274565,2.6572241572543502,0.7845953427456498,16.971218718175347
137291,2023-02-25,341.03085,42.23224,276.30588,5.2181,0.2543321,2.2651321,16.51,1.68903629622959,2.8412279037704105,0.6722819962295898,16.78595231663867
137304,2023-02-25,347.51691,348.95697,330.94166,4.70995,0.2807354,2.2546646,16.69,1.62170043165316,2.88762876834684,0.6049461316531599,16.648436681347597
137307,2023-02-25,238.93802,135.99758,248.2526,24.55118,0.2060815,2.303793,15.45,1.8290238828705,2.7785621171295003,0.8122695828705,16.30959783441117
137308,2023-02-25,279.05914,173.39748,216.74314,5.64847,0.258512,2.2784672,16.6,1.6894560871936,2.8674783128064005,0.6727017871935999,16.877847447239926
137311,2023-02-25,229.45702,13.44955,49.90146,26.36948,0.2757249,2.3147629,13.98,1.67652513087379,2.95300066912621,0.65977083087379,14.199015894340036
137323,2023-02-25,196.4537,229.68462,194.10973,21.03627,0.2752458,2.3168728,16.03,1.67916329266576,2.95458230733424,0.6624089926657599,16.261095757279456
137348,2023-02-25,249.98302,327.65088,72.07167,6.43773,0.2351681,2.29128,16.37,1.752444035832,2.8301159641680003,0.7356897358319998,16.921694273051134
137350,2023-02-25,76.94936,235.5535,48.82915,8.0188,0.2002457,2.2267427,16.24,1.78084704931861,2.6726383506813898,0.7640927493186098,16.90886349803582
137404,2023-02-25,103.38793,62.91282,75.07044,5.23772,0.1861051,2.3433776,15.7,1.90726307741424,2.77949212258576,0.89050877741424,16.85024402938906
137413,2023-02-25,282.23321,58.47668,266.78977,8.22472,0.2654572,2.3054839,16.63,1.6934765992609202,2.91749120073908,0.6767222992609201,16.925948437005502
137427,2023-02-25,337.40382,162.38557,347.92044,39.48253,0.6114279,2.4404041,15.3,0.9482729459856098,3.9325352540143896,0.0,-inf
137442,2023-02-25,148.94479,76.90931,63.68895,8.48856,0.1044091,2.2975105,15.22,2.05762949645445,2.53739150354555,1.0408751964544498,16.87382918302975
137444,2023-02-25,292.31199,115.39938,272.34182,20.24776,0.2867887,2.2978262,14.72,1.6388356112760598,2.95681678872394,0.6220813112760597,14.761912733960227
137450,2023-02-25,168.9519,119.21997,319.57398,25.47674,0.1398772,2.3170108,15.16,1.9929138169262397,2.6411077830737595,0.9761595169262396,16.60504655437761
137494,2023-02-25,56.08463,23.13466,117.42059,9.02463,0.1883146,2.3758254,15.73,1.9284227901291602,2.82322800987084,0.9116684901291601,16.955195999696713
137500,2023-02-25,243.80091,91.71941,39.96205,22.23805,0.2364524,2.2811782,15.71,1.7417881397823198,2.82056826021768,0.7250338397823197,16.216768030279102
137504,2023-02-25,249.70212,115.17683,223.89149,11.10063,0.3184382,2.3200187,16.86,1.5812361212056598,3.05880127879434,0.5644818212056597,16.61323343475888
137573,2023-02-25,42.8207,40.67985,317.69197,2.89179,0.2019068,2.2247888,16.34,1.7755888127161599,2.6739887872838395,0.7588345127161598,16.98744737475386
137605,2023-02-25,135.01433,46.74627,87.01365,24.23216,0.2511332,2.3216988,13.86,1.7386431509198401,2.90475444908016,0.72188885091984,14.353403942725858
137607,2023-02-25,288.20284,217.49433,116.92174,4.58591,0.2568009,2.2952365,16.52,1.70581770108715,2.88465529891285,0.6890634010871499,16.87095900067615
137634,2023-02-25,328.46978,310.07938,34.99516,7.74897,0.261106,2.2626268,16.63,1.6718413667591998,2.8534122332408,0.6550870667591997,16.827470461063697
137653,2023-02-25,127.13842,175.53647,273.49627,4.46175,0.1997497,2.3700529,15.24,1.89663554424087,2.84347025575913,0.8798812442408699,16.35203972773717
137657,2023-02-25,230.20183,338.75078,69.57464,26.04967,0.2318182,2.3080732,15.62,1.77301982530776,2.84312657469224,0.7562655253077599,16.25693947553439
137659,2023-02-25,191.71802,110.89677,326.60757,6.75692,0.2541392,2.3221915,16.39,1.7320316099432,2.9123513900568003,0.7152773099431999,16.855151311374925
137661,2023-02-25,218.17223,159.21734,309.33055,24.55866,0.2650083,2.3143552,15.69,1.7010318628518402,2.92767853714816,0.68427756285184,16.019723742907633
137671,2023-02-25,175.06297,198.30332,263.44784,21.1025,0.1841954,1.4345584,18.7,1.17031934168864,1.69879745831136,0.15356504168863983,14.972983722979663
137672,2023-02-25,182.09029,112.78632,54.1524,23.93982,0.2302326,2.2814374,15.86,1.7561761356607601,2.80669866433924,0.73942183566076,16.42730171384796
137710,2023-02-25,170.48141,341.13536,105.30081,5.84347,0.2093276,2.3479975,15.77,1.856496818519,2.839498181481,0.839742518519,16.73420176301028
137722,2023-02-25,307.51691,119.70447,264.84455,23.56739,0.3035294,2.273788,16.27,1.5836264926328003,2.9639495073672,0.5668721926328002,16.035689560554044
137727,2023-02-25,65.6174,56.44864,282.52721,4.94098,0.2130333,2.2188242,16.1,1.74614075855414,2.6915076414458596,0.7293864585541399,16.625184729692897
137733,2023-02-25,18.96159,269.5066,253.86654,21.22227,0.1899846,2.385515,15.01,1.9323038869309996,2.838726113069,0.9155495869309995,16.248786492547904
137741,2023-02-25,52.62475,87.09529,90.18618,24.43322,0.2030651,2.3701765,15.5,1.88887637200985,2.8514766279901496,0.8721220720098499,16.583904059832143
137742,2023-02-25,153.34602,65.50183,36.89241,23.63344,0.2578619,2.3582315,15.62,1.75013344477015,2.96632955522985,0.7333791447701499,16.16199859937453
137745,2023-02-25,28.39244,235.91659,270.47354,21.83793,0.2887957,2.4062262,15.37,1.71131842021266,3.10113397978734,0.6945641202126598,15.745215848940592
137760,2023-02-25,265.76167,341.42927,67.22748,7.15528,0.2122733,2.3040963,16.16,1.8149981748812098,2.79319442511879,0.7982438748812097,16.96505893716805
137768,2023-02-25,335.80165,21.42325,341.90426,6.34042,0.2224425,2.2688249,15.54,1.7641418171817498,2.77350798281825,0.7473875171817497,16.140396673059172
137781,2023-02-25,168.37694,46.96741,290.33024,8.15404,0.2598952,2.4151764,15.78,1.78748364648672,3.04286915351328,0.77072934648672,16.475719863907717
137799,2023-02-25,330.79355,192.68804,30.96863,6.79074,0.0748303,1.3212189,18.81,1.22235169334733,1.42008610665267,0.20559739334732985,15.811068913407578
137800,2023-02-25,253.42253,355.58059,85.9087,26.02728,0.2204067,2.2761129,15.33,1.77444236688357,2.7777834331164306,0.7576880668835699,15.97276172825861
137801,2023-02-25,250.79876,179.33172,252.98717,23.76035,0.2452743,2.3030573,15.46,1.73817653288261,2.8679380671173895,0.7214222328826099,15.95141702274818
137802,2023-02-25,324.26948,272.63745,116.41252,31.58507,0.3521201,1.7763199,17.04,1.1508419591800099,2.4017978408199903,0.13408765918000976,12.982022484424167
137805,2023-02-25,27.67332,292.85752,349.54275,16.74776,0.5581961,0.8293791,16.73,0.36642292095849005,1.2923352790415101,0.0,-inf
137806,2023-02-25,244.19257,143.95986,300.66925,23.59654,0.2190975,2.293883,15.82,1.7912989694075,2.7964670305925,0.7745446694075,16.531072727061247
137807,2023-02-25,161.56308,339.9223,50.11373,14.29154,0.2477017,2.3769608,15.88,1.7881835690066399,2.96573803099336,0.7714292690066398,16.57854106254798
137819,2023-02-25,235.71705,95.84581,293.8415,4.39976,0.2707124,2.3261897,16.59,1.6964613034577198,2.95591809654228,0.6797070034577197,16.89932851265338
137826,2023-02-25,169.3416,314.7392,46.10656,5.63461,0.253406,2.3776076,15.91,1.7751075685144,2.9801076314856,0.7583532685143999,16.555481193106985
137846,2023-02-25,115.87745,87.72029,323.75099,12.1179,0.2619025,2.4074259,15.81,1.77691503822525,3.0379367617747497,0.76016073822525,16.462860488476245
137853,2023-02-25,280.24229,156.43836,266.30036,5.04626,0.1875321,2.2724917,16.04,1.84632655926643,2.69865684073357,0.8295722592664299,16.96581368964893
137875,2023-02-25,283.01347,9.01769,87.03174,5.82684,0.2163993,2.548713,15.54,1.9971732908991,3.1002527091008996,0.9804189908990999,16.99913732216178
137881,2023-02-25,25.46964,222.94626,257.62997,7.72609,0.2261555,2.4378578,15.71,1.8865228503121003,2.9891927496879003,0.8697685503121002,16.7853288500555
137890,2023-02-25,219.17909,18.90223,40.48745,6.03816,0.2417937,2.3315606,15.93,1.76780393575178,2.89531726424822,0.75104963575178,16.545513681420456
137891,2023-02-25,264.77698,104.90218,113.46135,13.98403,0.1706206,2.4403849,15.01,2.02400496413106,2.85676483586894,1.00725066413106,16.556745678722773
137892,2023-02-25,247.94779,82.69293,284.39183,8.21241,0.2310764,2.3153161,15.92,1.7803011907499602,2.85033100925004,0.7635468907499601,16.586645976562927
